Point ID,Activation,Points_0,Points_1,Points_2
4854,44,99.052,45.586,232.52
4855,45,99.402,45.59,233.72
4856,43,99.841,41.172,239.35
4857,42,100.16,44.806,238.85
4858,41,100.73,45.877,245.53
4859,44,96.774,48.998,230.6
4860,44,97.466,48.993,231.33
4861,41,98.711,47.503,239.49
4862,42,99.007,47.449,237
4863,41,90.082,47.046,242.97
4864,2,53.358,78.02,244.59
4865,3,53.035,75.627,245.72
4866,8,85.53,83.754,235.02
4867,1,65.922,87.296,240.44
4868,3,63.008,88.512,241.23
4869,3,63.13,88.572,240.93
4870,3,71.863,86.101,236.84
4871,5,77.861,85.783,235.2
4872,3,65.151,84.95,246.57
4873,3,67.055,84.082,246.92
4874,4,69.622,84.158,244.11
4875,3,69.001,82.569,248.55
4876,4,68.807,83.317,252.97
4877,3,68.715,83.344,253.28
4878,5,72.414,83.732,251.34
4879,9,77.331,84.423,242.31
4880,6,78.691,84.601,244.08
4881,3,62.056,91.528,254.15
4882,2,64.269,93.888,254.27
4883,2,66.251,93.822,253.68
4884,8,81.236,86.172,252.59
4885,21,71.097,121.77,233.42
4886,21,70.4,122.25,234.99
4887,18,72.906,121.89,239.9
4888,18,72.844,122.2,239.92
4889,19,73.965,123.29,237.33
4890,19,73.977,122.95,237.73
4891,19,73.998,123.29,237.67
4892,5,83.612,100.08,251.02
4893,6,84.983,102.14,250.39
4894,6,81.951,104.56,253.53
4895,6,83.064,105.25,252.16
4896,16,68.843,117.12,251.78
4897,17,76.665,122.48,244.46
4898,17,74.723,120.58,245.25
4899,16,84.34,117.43,251.73
4900,13,98.154,73.705,226.34
4901,12,93.705,78.516,226.89
4902,10,89.242,81.729,227.98
4903,13,96.526,75.732,229.78
4904,13,96.472,76.087,231.43
4905,9,88.088,82.188,231.41
4906,12,92.848,79.713,233.79
4907,10,88.816,82.538,236.98
4908,20,96.337,79.252,242.19
4909,14,100.48,77.355,244.84
4910,14,102.9,76.933,249.69
4911,18,106.85,72.84,251.5
4912,27,99.323,109.3,254.21
4913,40,69.62,35.861,261.79
4914,38,74.144,38.22,266.17
4915,35,81.838,41.081,265.45
4916,35,82.776,42.724,273.38
4917,11,54.182,51.53,257.61
4918,8,52.124,64.016,254.58
4919,12,57.835,62.967,270.63
4920,25,83.581,55.109,287.45
4921,25,83.579,57.06,289.08
4922,15,69.462,61.331,285.41
4923,17,70.227,63.948,287.79
4924,18,70.591,64.342,289.67
4925,18,69.068,70.19,288.37
4926,20,75.106,59.506,289.47
4927,23,84.394,61.54,291.81
4928,19,73.047,69.583,295.83
4929,19,76.471,62.588,295.04
4930,22,75.3,63.096,295.79
4931,21,79.556,63.063,295.4
4932,21,74.739,64.773,297.06
4933,21,78.573,63.5,296.59
4934,22,84.416,63.528,293.03
4935,17,74.233,72.013,295.86
4936,21,84.089,70.197,294.67
4937,21,82.438,66.922,296.22
4938,20,81.725,68.507,297.48
4939,40,92.076,44.227,254.62
4940,37,97.624,45.377,254.88
4941,29,95.614,51.898,276.61
4942,30,94.488,54.742,279.87
4943,30,98.036,54.726,277.41
4944,30,98.474,55.949,277.8
4945,33,103.3,66.277,274.2
4946,27,89.257,53.887,283.49
4947,24,88.078,61.934,289.06
4948,24,88.804,63.675,289.39
4949,24,87.206,65.32,291.79
4950,23,86.882,65.966,292.27
4951,48,100,66.181,281.33
4952,11,57.447,85.908,272.31
4953,13,57.341,96.223,274.18
4954,15,58.575,97.169,278.08
4955,15,58.567,95.649,279.75
4956,4,66.373,84.525,256.07
4957,5,61.205,89.908,257.28
4958,3,65.636,93.033,257.71
4959,10,84.009,86.589,257.11
4960,10,77.957,85.793,263.77
4961,5,77.267,97.439,261.82
4962,11,69.439,77.728,275.79
4963,11,69.816,77.334,278.04
4964,11,71.064,78.882,277.58
4965,12,76,82.504,274.06
4966,11,73.466,80.146,278.94
4967,7,63.623,89.954,267.45
4968,8,63.611,89.109,271.51
4969,13,64.801,88.272,278.85
4970,9,75.13,93.903,271.36
4971,20,85.544,96.494,279.3
4972,19,56.901,98.623,260.56
4973,19,57.266,108.7,256.61
4974,14,57.35,98.856,272.16
4975,13,57.771,99.261,272.95
4976,14,58.681,101.97,272.06
4977,14,58.621,101.66,272.15
4978,11,68.653,101.78,260.5
4979,9,73.081,104.58,257.7
4980,17,65.538,106.31,262.53
4981,17,65.934,106.42,265.16
4982,16,73.163,110.18,263.73
4983,15,69.085,108.45,264.27
4984,5,79.249,98.228,260.5
4985,15,80.274,107.01,258.62
4986,19,63.105,112.57,264.61
4987,13,73.388,111.51,263.57
4988,20,69.678,116.14,262.09
4989,12,84.177,111.63,259.45
4990,19,63.907,110.59,267.83
4991,17,64.677,105.27,272.62
4992,17,65.921,98.576,280.07
4993,17,65.97,98.584,279.8
4994,17,62.385,101.73,278.09
4995,18,70.139,104.2,277.81
4996,18,68.219,102.11,279.66
4997,21,71.422,104.63,277.01
4998,38,77.9,108.09,269.29
4999,21,77.88,102.5,278.59
5000,20,81.9,100.89,277
5001,20,81.627,100.95,277.08
5002,13,58.95,87.27,280.88
5003,18,58.177,90.609,282.32
5004,14,58.705,85.375,284.36
5005,19,58.274,93.034,281.56
5006,15,58.964,95.29,281.76
5007,16,60.184,86.003,289.02
5008,18,59.827,93.544,286.58
5009,12,63.21,83.901,282.49
5010,12,63.19,83.077,284.12
5011,13,64.29,83.07,285.37
5012,15,61.843,83.092,288.96
5013,15,61.424,83.497,288.98
5014,20,66.775,83.028,286.82
5015,19,67.931,82.272,291.57
5016,21,72.377,83.853,290.09
5017,12,73.458,79.756,280.54
5018,14,75.842,80.988,282.93
5019,13,76.649,81.786,281.73
5020,16,85.176,80.151,285.43
5021,18,85.897,76.049,289.4
5022,21,82.787,75.735,292.25
5023,15,79.548,80.161,287.04
5024,11,65.586,86.746,281.28
5025,10,66.02,87.438,280.82
5026,20,68.433,85.086,285.59
5027,21,71.595,87.098,286.06
5028,20,61.438,97.363,283.79
5029,20,61.094,96.063,285.36
5030,18,64.403,89.516,292.63
5031,20,72.37,89.718,292.29
5032,21,72.356,94.503,288.68
5033,21,67.65,96.097,287.79
5034,21,86.017,90.039,284.64
5035,21,75.183,97.308,286.27
5036,23,78.778,96.043,284.97
5037,22,80.418,94.464,284.99
5038,13,76.78,87.019,288.83
5039,22,77.618,88.02,291.03
5040,21,76.006,90.521,290.3
5041,31,80.646,87.624,287.46
5042,23,81.732,87.21,287.31
5043,29,82.93,87,286.69
5044,23,82.661,88.743,287.05
5045,22,78.799,92.857,287.06
5046,17,67.879,84.989,294.72
5047,17,72.377,83.451,294.59
5048,16,73.468,84.077,294.92
5049,16,73.495,75.254,293.41
5050,15,73.504,75.656,293
5051,19,81.091,74.055,296.21
5052,19,80.4,72.445,297.9
5053,21,77.147,84.74,293.86
5054,21,74.675,87.68,293.05
5055,24,66.904,98.932,283.55
5056,21,78.023,100.91,280.22
5057,25,97.117,96.639,259.99
5058,38,97.101,97.274,261.03
5059,20,96.925,77.712,277.78
5060,22,97.651,75.638,279.38
5061,9,88.817,93.432,268.95
5062,16,94.447,93.827,272.15
5063,18,92.891,97.357,270.6
5064,13,93.637,95.254,272.19
5065,21,88.048,94.919,278.61
5066,27,97.933,100.72,257.05
5067,27,98.992,100.63,258.25
5068,27,98.995,100.51,258.41
5069,25,97.692,108.08,257.01
5070,25,94.43,109.95,259.77
5071,22,92.819,102.77,264.87
5072,17,87.978,108.91,264.98
5073,22,89.984,107.64,264.95
5074,23,93.687,105.63,262.23
5075,23,93.332,104.44,263.04
5076,27,99.238,106.33,256.56
5077,24,88.796,114.6,258.61
5078,26,97.661,110.9,254.97
5079,25,93.623,112.08,258.55
5080,18,87.061,111.75,262.25
5081,17,88.855,103.97,269.39
5082,19,89.204,98.886,270.67
5083,20,88.911,102.03,270.63
5084,22,95.603,76.428,281.35
5085,23,94.905,76.871,281.8
5086,18,88.694,75.639,288.19
5087,25,87.806,89.021,281.31
5088,17,87.233,93.331,281.05
5089,43,98.795,48.446,234.43
5090,13,48.492,48.361,231.82
5091,11,91.06,80.535,226.69
5092,12,88.691,84.648,262.04
5093,24,99.806,66.114,281.17
5094,12,55.785,50.323,260.79
5095,22,87.575,70.4,291.36
5096,10,77.844,85.594,263.58
5097,2,68.773,86.109,238.45
5098,22,80.591,56.135,288.73
5099,12,93.336,83.739,255.92
5100,5,77.843,85.534,235.07
5101,8,71.472,84.187,263.97
5102,21,98.15,71.811,280.92
5103,16,61.844,37.435,249.86
5104,20,68.416,28.431,232.61
5105,14,102.75,76.756,249.69
5106,20,96.886,77.546,277.57
5107,16,73.553,74.789,293.52
5108,16,107.19,71.799,246.71
5109,13,56.87,44.51,253.08
5110,7,53.294,63.434,262.1
5111,13,98.06,73.426,226.28
5112,12,55.696,48.191,256.95
5113,14,58.275,41.751,250.5
5114,18,62.912,33.652,244.48
5115,9,53.098,58.705,259.93
5116,15,103.42,75.872,248.24
5117,17,105.95,62.537,235.13
5118,8,47.441,60.157,240.58
5119,38,89.749,32.031,256.67
5120,21,70.956,27.453,240.93
5121,15,73.69,75.108,293.36
5122,18,65.527,33.539,247.93
5123,45,96.123,37.702,231.53
5124,5,77.197,85.691,234.76
5125,30,80.814,41.949,272.94
5126,5,48.614,67.939,242.6
5127,5,75.873,84.091,249.23
5128,11,58.024,63.101,270.47
5129,1,65.706,87.115,240.36
5130,37,76.053,37.639,257.85
5131,5,75.945,84.507,239.74
5132,10,81.078,86.077,262.19
5133,20,67.604,29.53,243.75
5134,18,62.272,34.513,244.79
5135,16,71.029,57.897,285.21
5136,45,90.853,35.337,241.01
5137,9,57.343,68.404,269.97
5138,27,96.643,67.33,283.97
5139,45,95.634,40.818,233.86
5140,47,98.154,31.7,232.16
5141,11,51.885,50.888,245.25
5142,21,80.184,53.733,286.57
5143,3,71.774,85.87,236.69
5144,21,76.124,62.529,294.18
5145,45,96.232,39.323,232.39
5146,17,69.321,62.599,285.1
5147,5,77.331,84.057,242.56
5148,2,53.531,77.984,244.44
5149,10,56.026,74.547,266.75
5150,5,76.46,85.835,234.71
5151,8,52.027,58.932,253.15
5152,5,52.276,70.644,249.55
5153,4,51.016,72.01,245.22
5154,32,105.47,61.022,266.7
5155,13,50.373,47.125,238
5156,2,53.99,77.334,245.74
5157,16,56.006,37.934,231.34
5158,4,66.268,84.248,256.09
5159,42,98.98,48.06,235.66
5160,13,48.165,48.886,233.87
5161,9,84.661,84.965,246.26
5162,5,51.425,68.029,249.31
5163,1,55.122,80.918,245
5164,13,48.993,47.49,232.38
5165,43,99.534,44.589,234.37
5166,13,49.621,47.964,237.26
5167,17,87.812,78.894,284.18
5168,22,92.15,67.876,287.19
5169,8,83.077,85.21,247.18
5170,25,83.02,55.429,287.69
5171,22,84.28,63.69,292.89
5172,10,86.118,85.864,256.55
5173,15,73.539,75.556,292.75
5174,42,98.536,48.376,236.78
5175,0,64.273,87.764,241.06
5176,26,93.127,63.228,284.74
5177,8,85.502,83.303,230.26
5178,17,74.373,72.147,295.63
5179,0,55.667,82.107,244.15
5180,44,96.856,41.768,233.97
5181,41,98.884,47.721,239.4
5182,8,75.499,85.128,257.37
5183,18,78.494,74.201,296.58
5184,7,77.468,84.585,251.15
5185,3,69.487,84.013,243.93
5186,9,69.907,78.944,274.08
5187,42,99.09,47.848,236.21
5188,10,90.332,80.913,227.19
5189,21,82.304,67.114,296.03
5190,38,93.255,47.309,247.42
5191,39,95.263,48.147,245.47
5192,14,100.36,77.232,245
5193,13,48.218,48.764,232.48
5194,15,69.68,61.496,285.3
5195,11,70.042,77.203,278.12
5196,3,59.819,81.089,252.74
5197,31,93.308,46.366,271.33
5198,6,80.115,85.2,233.14
5199,10,89.27,81.284,228.94
5200,10,89.121,81.373,228.9
5201,9,72.11,82.061,270.77
5202,9,86.677,82.694,230.25
5203,20,80.093,67.283,298.41
5204,11,90.807,80.595,227.08
5205,15,53.2,42.477,238.13
5206,43,99.793,45.264,234.56
5207,8,85.157,83.462,230.22
5208,18,62.097,32.19,232.3
5209,14,57.77,41.477,247.6
5210,7,81.174,84.887,233.61
5211,10,89.082,81.564,227.78
5212,7,49.589,62.423,244.69
5213,12,52.416,52.084,248.18
5214,12,53.02,50.944,248.92
5215,6,78.665,84.38,244.24
5216,17,80.381,75.594,293.64
5217,7,69.228,83.632,256.89
5218,11,93.271,79.403,235.07
5219,2,66.031,84.772,245.84
5220,21,74.994,64.848,296.95
5221,21,75.272,63.252,295.54
5222,11,71.299,78.8,277.43
5223,6,49.627,64.981,244.82
5224,6,49.476,65.502,244.45
5225,19,81.588,70.744,297.2
5226,21,83.638,68.896,294.83
5227,13,69.683,75.106,284.41
5228,41,88.772,46.229,240.81
5229,40,89.966,47.258,243.08
5230,8,51.512,66.077,250.68
5231,7,51.5,66.164,250.59
5232,14,50.964,43.935,232.4
5233,17,60.206,36.446,244.4
5234,14,51.26,45.279,237.44
5235,23,87.004,65.603,291.72
5236,21,78.651,65.422,298.01
5237,17,73.496,72.023,294.78
5238,3,62.986,88.322,241.01
5239,3,62.925,88.358,240.97
5240,12,93.381,78.953,225.26
5241,12,93.639,78.299,226.71
5242,20,81.722,73.611,295.57
5243,11,72.173,79.036,279.25
5244,13,76.709,81.58,281.57
5245,38,74.883,36.729,261.66
5246,16,77.509,76.85,291.86
5247,4,57.812,84.711,255.62
5248,4,57.868,83.018,254.39
5249,19,82.815,70.959,295.7
5250,13,54.72,47.191,249.26
5251,29,88.757,51.075,279.85
5252,28,88.881,52.271,281.75
5253,6,66.066,81.794,264.19
5254,7,64.758,81.615,264.57
5255,22,85.116,66.248,293.52
5256,35,80.722,42.967,266.62
5257,15,52.363,42.018,233.89
5258,4,67.84,83.647,256.64
5259,31,96.144,47.138,271.75
5260,3,53.266,75.45,245.78
5261,19,76.404,62.8,294.91
5262,20,77.359,63.75,296.63
5263,26,85.454,53.98,285.88
5264,41,93.973,49.589,239.4
5265,15,52.802,41.688,229.99
5266,15,52.602,41.864,230.27
5267,17,57.809,39.793,244.87
5268,17,57.579,40.073,244.82
5269,17,61.283,36.597,246.3
5270,43,92.386,49.344,237.66
5271,43,93.376,49.886,236.72
5272,3,52.93,73.504,247.53
5273,3,53.037,73.925,247.19
5274,8,68.121,83.051,259.64
5275,8,67.779,83.618,257.81
5276,22,84.775,66.959,293.9
5277,23,84.911,67.05,293.81
5278,24,88.928,63.93,288.98
5279,15,54.09,42.001,239.76
5280,16,58.774,39.189,245.79
5281,8,81.787,86.052,252.84
5282,8,81.366,85.916,252.54
5283,24,87.891,62.053,288.97
5284,20,86.757,71.609,291.77
5285,17,73.515,72.581,294.62
5286,17,73.509,72.63,294.6
5287,7,63.511,81.5,263.84
5288,14,75.818,80.695,282.87
5289,35,81.906,41.213,265.28
5290,35,85.227,39.45,266.09
5291,34,91.614,44.312,261.95
5292,40,89.329,46.286,243.85
5293,40,88.776,43.53,244.84
5294,45,102.06,34.511,239.73
5295,13,96.32,75.609,229.9
5296,44,98.026,39.419,236.12
5297,44,98.47,41.019,236.69
5298,15,69.184,70.898,287.12
5299,10,51.859,55.419,249.67
5300,10,93.308,80.498,240.34
5301,36,80.188,41.378,264.63
5302,19,75.34,68.555,297.48
5303,16,84.788,79.321,286.45
5304,42,99.11,47.712,237.06
5305,42,99.015,47.781,237.4
5306,36,98.083,45.422,257.22
5307,37,77.23,39.696,266.16
5308,9,46.975,57.174,238.12
5309,40,90.011,43.487,250.12
5310,42,95.2,50.055,235.33
5311,15,52.892,42.945,238.1
5312,15,53.939,41.572,238.6
5313,4,69.781,82.282,250.4
5314,10,49.448,56.989,243.53
5315,8,52.644,62.655,258.68
5316,16,54.156,41.227,238.59
5317,16,54.375,40.947,238.71
5318,22,97.558,75.418,279.26
5319,21,75.606,54.596,286.26
5320,43,93.333,49.514,233.58
5321,10,49.028,55.434,242.27
5322,10,49.756,54.563,243.29
5323,40,89.79,41.589,248.07
5324,8,52.426,62.31,256.99
5325,9,84.576,86.243,256.08
5326,19,73.971,62.129,291.47
5327,6,50.517,66.045,247.31
5328,3,61.712,83.904,254.75
5329,16,103.79,75.212,246.12
5330,21,82.69,69.63,295.95
5331,20,82.532,70.744,296.08
5332,13,50.995,47.782,240.79
5333,14,52.358,45.984,241.62
5334,33,104.62,65.58,268.4
5335,33,104.83,63.123,267.64
5336,10,86.535,85.619,254.06
5337,18,79.678,76.053,292.85
5338,42,100.91,42.413,240.95
5339,7,78.772,84.646,238.93
5340,13,76.067,81.383,278.73
5341,13,76.111,81.414,278.75
5342,9,47.549,59.07,240.49
5343,3,66.94,83.93,246.73
5344,15,69.405,72.982,287.34
5345,21,75.044,65.834,297.28
5346,20,75.866,67.297,297.86
5347,9,66.438,80.954,269.69
5348,9,65.598,81.555,269.4
5349,32,98.606,51.858,272.48
5350,31,97.524,49.095,271.58
5351,8,85.418,83.505,235.03
5352,11,76.146,82.263,274
5353,42,94.047,48.762,243.15
5354,17,104.35,75.187,250.25
5355,10,82.723,86.454,258.5
5356,10,83.967,86.347,257.15
5357,12,95.219,76.745,229.65
5358,7,52.347,63.027,255.87
5359,23,86.688,66.065,292.18
5360,35,82.681,42.958,273.54
5361,35,84.625,45.395,275.94
5362,14,97.448,74.308,230.4
5363,13,96.981,74.898,230.34
5364,15,79.165,82.427,282.48
5365,8,84.528,83.749,232.55
5366,8,84.098,83.924,232.74
5367,18,80.245,72.532,297.68
5368,18,80.153,72.186,297.9
5369,32,104.34,65.664,272.2
5370,16,69.391,68.803,287.25
5371,1,57.477,81.788,246.72
5372,21,84.037,70.833,294.27
5373,5,70.302,83.824,254.48
5374,37,89.718,35.987,260.92
5375,39,70.854,38.098,264.24
5376,39,70.618,36.676,262.52
5377,39,71.591,37.204,263.39
5378,39,72.329,37.229,263.7
5379,11,91.337,80.01,229.49
5380,11,91.337,80.022,229.15
5381,42,98.582,48.458,235.94
5382,42,98.583,48.461,235.92
5383,41,100.95,46.059,245.59
5384,41,101.74,44.498,244.16
5385,33,89.394,45.658,273.14
5386,41,100.69,45.89,243.42
5387,41,100.48,46.233,244.27
5388,44,96.891,49.17,230.43
5389,44,95.072,48.186,230.13
5390,2,67.91,84.453,244.97
5391,25,83.491,55.339,287.36
5392,17,69.742,64.553,286.47
5393,17,70.486,63.852,287.67
5394,3,68.839,82.355,248.42
5395,3,68.846,82.341,248.45
5396,17,57.888,37.874,242.46
5397,30,94.366,54.972,279.73
5398,10,90.664,80.406,230.57
5399,19,81.17,73.898,295.86
5400,19,80.865,74.004,296.02
5401,38,73.659,35.274,261.78
5402,38,73.625,35.286,261.8
5403,23,84.154,61.67,291.72
5404,12,96.588,77.962,239.92
5405,12,95.828,77.997,237.24
5406,9,51.123,57.403,248.42
5407,10,47.328,55.751,238.6
5408,4,51.12,71.158,246.17
5409,4,51.026,71.753,245.48
5410,12,74.436,80.251,279.2
5411,12,73.52,80,278.61
5412,12,73.416,79.509,280.41
5413,12,73.427,79.519,280.39
5414,11,87.314,85.053,252.62
5415,11,89.989,84.111,253.36
5416,8,52.276,65.314,253.48
5417,9,86.733,82.652,230.74
5418,12,77.876,82.625,277.65
5419,11,76.216,81.585,277.37
5420,23,85.721,67.049,293.19
5421,23,85.275,67.212,293.56
5422,25,83.86,56.788,288.42
5423,25,82.929,57.623,289.49
5424,45,96.496,36.375,234.47
5425,5,49.256,69.618,243.69
5426,23,88.765,68.517,290.37
5427,11,95.327,79.258,241.02
5428,11,95.143,79.265,240.57
5429,12,90.931,84.171,257.59
5430,11,90.124,84.255,254.92
5431,5,72.404,83.902,252.65
5432,5,72.472,83.989,252.9
5433,14,53.795,48.089,247.36
5434,5,71.498,83.613,252.34
5435,5,71.08,83.431,252.16
5436,10,49.011,59.617,243.01
5437,18,72.893,68.471,295.73
5438,18,106.63,72.688,251.38
5439,10,50.711,53.16,244.38
5440,20,86.903,70.007,292.06
5441,20,87.154,70.133,291.8
5442,25,83.612,57.332,289
5443,37,88.613,38.024,260.41
5444,37,88.091,38.051,262.16
5445,18,70.531,64.748,288.88
5446,8,81.984,84.476,239.09
5447,8,80.032,84.796,237.39
5448,24,87.026,65.413,291.62
5449,15,69.229,69.492,286.73
5450,15,69.481,73.855,286.63
5451,15,69.485,73.854,286.65
5452,23,95.205,77.703,280.06
5453,23,94.853,76.762,281.56
5454,18,71.309,65.04,292.05
5455,18,108.4,70.135,248.47
5456,15,52.268,43.017,236.41
5457,31,92.997,46.242,271.12
5458,8,85.107,83.468,231.34
5459,8,85.04,83.508,231.85
5460,9,87.934,82.004,231.52
5461,9,87.722,82.124,231.56
5462,41,90.096,41.098,245.98
5463,8,59.798,81.066,262.64
5464,8,60.648,82.358,261.47
5465,10,57.253,76.266,269.29
5466,9,57.795,77.696,269.75
5467,41,98.273,47.444,245.71
5468,14,55.476,45.539,248.78
5469,14,55.411,45.656,248.78
5470,11,69.962,77.157,277.95
5471,2,65.228,86.466,242.75
5472,2,65.238,86.447,242.78
5473,22,95.018,75.773,282.29
5474,22,95.441,76.389,281.12
5475,18,71.22,65.159,291.86
5476,17,88.582,75.45,288.05
5477,18,69.754,67.457,288.21
5478,19,73.471,68.056,296.26
5479,19,73.076,69.467,295.6
5480,11,91.712,80.091,233.72
5481,11,92.706,79.512,233.81
5482,42,100.17,45.697,238.02
5483,25,83.645,56.981,288.7
5484,25,83.618,57.124,288.83
5485,8,52.397,60.406,256.55
5486,9,52.711,60.371,258.58
5487,40,98.401,47.861,241.92
5488,40,98.592,47.736,241.92
5489,2,57.414,79.686,249.28
5490,2,57.45,79.678,249.37
5491,8,52.015,63.422,253.24
5492,8,52.079,62.998,253.67
5493,5,72.547,83.481,251.37
5494,5,72.491,83.395,251.2
5495,41,90.945,40.52,244.03
5496,20,81.671,71.749,296.82
5497,8,51.788,66.003,251.62
5498,7,52.079,66.257,252.39
5499,9,85.387,86.064,256.26
5500,9,85.374,86.067,256.23
5501,28,84.35,48.12,280.23
5502,42,95.697,48.762,242.67
5503,42,96.553,48.912,241.2
5504,15,54.597,42.388,241.68
5505,15,79.655,81.139,285.15
5506,17,57.845,37.243,241.16
5507,17,57.107,38.418,241.54
5508,16,55.959,42.017,244.24
5509,16,56.503,40.723,243.62
5510,21,78.796,54.213,286.84
5511,46,94.645,34.914,234.52
5512,46,95.896,36.556,232.97
5513,36,88.674,43.846,263.73
5514,16,56.126,40.431,242.39
5515,15,55.686,41.587,243.05
5516,16,55.293,39.851,239.25
5517,35,92.407,44.482,265.49
5518,17,76.916,75.515,294.37
5519,16,77.089,75.808,293.86
5520,3,68.547,82.186,250.72
5521,3,67.456,83.522,247.06
5522,35,87.001,42.139,264.17
5523,35,86.102,39.637,264.15
5524,40,71.906,32.847,256.59
5525,22,79.219,52.263,285.32
5526,34,92.824,47.105,272.41
5527,34,89.554,48.312,273.48
5528,37,97.439,45.448,255.1
5529,42,100.42,44.761,238.73
5530,42,100.21,45.869,239.42
5531,33,91.423,45.04,267.68
5532,32,92.863,45.033,268.89
5533,39,90.757,45.041,250
5534,10,47.884,55.813,240
5535,10,47.987,56.472,240.45
5536,15,79.432,80.083,286.8
5537,15,79.725,80.061,286.72
5538,18,70.95,64.384,290.15
5539,18,70.781,64.465,289.51
5540,16,85.091,80.033,285.25
5541,16,84.989,80.036,285.3
5542,43,99.285,42.917,236.13
5543,43,100.17,44.22,237.11
5544,15,69.229,70.361,287.41
5545,13,51.328,46.585,239.91
5546,13,51.166,46.762,239.73
5547,2,55.768,78.322,247.92
5548,2,55.797,78.361,247.93
5549,20,75.931,67.092,297.88
5550,20,81.137,73.645,296.15
5551,20,81.084,73.513,296.33
5552,8,83.528,84.149,235.19
5553,8,83.51,84.154,235.16
5554,27,89.055,54.024,283.44
5555,28,87.677,51.951,282.21
5556,18,79.483,76.783,291.39
5557,8,51.696,62.76,252.1
5558,12,76.302,82.466,273.49
5559,19,74.718,62.701,294.16
5560,25,84.802,64.661,293.09
5561,24,85.794,65.298,292.66
5562,43,100.33,43.382,238.6
5563,43,100.29,45.089,237.94
5564,8,52.407,61.927,256.7
5565,8,52.403,61.869,256.65
5566,11,52.518,56.129,253.42
5567,22,77.117,50.666,283.35
5568,22,79.03,51.124,284.13
5569,3,66.879,82.513,253.02
5570,36,93.246,44.735,268.26
5571,36,92.228,44.896,267.85
5572,36,92.081,44.886,267.61
5573,18,69.789,67.512,288.38
5574,18,69.874,66.693,288.14
5575,20,72.933,65.557,295.7
5576,19,73.497,62.899,293.93
5577,2,69.129,85.018,240.72
5578,2,68.454,85.383,240.55
5579,16,54.569,39.327,235.71
5580,9,63.668,81.67,271.08
5581,9,61.307,81.234,270.99
5582,10,89.488,81.229,233.13
5583,18,59.163,36.28,242.49
5584,18,58.98,37.078,243.37
5585,8,51.215,62.001,250.37
5586,12,96.751,79.199,244.03
5587,12,96.154,79.051,242.29
5588,36,98.771,47.681,257.89
5589,46,98.742,48.588,231.61
5590,46,98.063,48.502,230.12
5591,14,98.818,72.305,230.38
5592,14,98.716,72.323,227.91
5593,30,98.315,56.197,277.74
5594,30,97.913,54.807,277.23
5595,12,75.76,82.982,271.7
5596,12,75.804,83.007,271.66
5597,6,49.396,68.931,244.2
5598,31,95.72,58.296,281.1
5599,30,94.2,56.855,280.22
5600,43,100.16,44.256,237.04
5601,43,100.06,44.447,236.26
5602,5,71.954,84.273,254.57
5603,40,90.511,43.403,252.74
5604,4,58.666,84.883,257.06
5605,12,93.948,78.044,230.54
5606,20,81.165,70.979,297.59
5607,20,80.863,71.195,297.79
5608,18,106.55,72.691,247.31
5609,18,107.36,71.684,247.86
5610,20,82.178,69.075,296.59
5611,20,81.64,68.433,297.21
5612,18,69.549,70.522,289
5613,18,69.406,70.117,288.38
5614,38,99.873,47.066,251.42
5615,37,98.116,46.401,252.13
5616,9,88.361,82.081,234.67
5617,16,55.507,38.08,234.58
5618,16,55.44,38.327,232.56
5619,11,52.647,56.621,255.03
5620,10,52.31,56.638,252.7
5621,20,85.483,74.582,290.65
5622,46,95.027,46.022,230.42
5623,45,94.644,44.435,231.73
5624,11,52.299,54.62,250.72
5625,20,83.328,76.446,290.66
5626,21,82.63,75.535,292.25
5627,23,88.231,65.227,290.36
5628,14,67.955,72.968,281.86
5629,29,95.515,52.065,276.46
5630,30,96.4,53.518,277.19
5631,11,47.52,60.79,240.79
5632,11,48.102,61.65,241.7
5633,18,64.809,34.761,249.49
5634,19,64.683,35.53,252.08
5635,11,69.631,77.555,275.78
5636,11,69.694,77.709,275.56
5637,21,79.534,63.345,295.41
5638,21,78.549,63.615,296.32
5639,38,73.983,38.463,266.12
5640,38,73.222,37.731,264.75
5641,41,91.669,40.596,241.34
5642,42,91.201,41.238,241.17
5643,41,74.657,35.42,256.11
5644,40,73.743,34.309,258.16
5645,40,67.72,35.092,258.57
5646,40,69.661,33.919,257.88
5647,40,69.605,36.128,261.67
5648,40,72.641,36.541,262.96
5649,3,68.89,82.972,247.13
5650,3,68.957,83.419,246.24
5651,42,101.03,41.255,241.78
5652,3,68.543,82.201,248.94
5653,3,68.572,82.207,248.91
5654,14,99.115,71.644,226.3
5655,16,53.827,40.134,233.68
5656,16,54.494,39.321,234.83
5657,11,52.788,51.854,249.32
5658,24,87.859,63.398,289.76
5659,24,88.563,63.831,289.31
5660,7,52.337,63.888,254.48
5661,7,52.428,65.151,254.24
5662,18,71.703,65.463,293.37
5663,18,72.096,66.514,294.76
5664,17,85.648,75.904,289.31
5665,17,86.502,75.41,289.13
5666,45,99.642,45.661,233.6
5667,19,75.149,61.516,291
5668,20,75.244,59.549,289.27
5669,34,87.822,46.358,274.59
5670,34,85.648,45.587,274.79
5671,20,84.37,68.168,294.22
5672,20,83.327,69.462,295.17
5673,8,52.447,68.426,252.14
5674,8,52.432,68.433,252.1
5675,6,70.669,84.049,256.62
5676,6,70.659,84.045,256.6
5677,11,73.468,79.872,279.01
